antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Home_3+'}),frozenset({'Home_Venue'}),0.2204654539587787,0.7174605735489856,0.16665994433912798,0.7559458470545188,1.053640959412114,1.0,0.008484673294125139,1.1576915329694486,0.0653083220355274,0.21608618345361363,0.1362120465414254,0.49411863974043685
"frozenset({'Home_1', 'Home Win'})",frozenset({'Home_Venue'}),0.1107167345621748,0.7174605735489856,0.0828056306215464,0.7479052823315119,1.0424339816081163,1.0,0.0033707387410976675,1.1207669445202812,0.04577465753327812,0.11109307359307359,0.10775384223342947,0.43166008438590436
"frozenset({'Home_1', 'Home Win', 'Away_0'})",frozenset({'Home_Venue'}),0.1107167345621748,0.7174605735489856,0.0828056306215464,0.7479052823315119,1.0424339816081163,1.0,0.0033707387410976675,1.1207669445202812,0.04577465753327812,0.11109307359307359,0.10775384223342947,0.43166008438590436
"frozenset({'Home_1', 'Away_0'})",frozenset({'Home_Venue'}),0.1107167345621748,0.7174605735489856,0.0828056306215464,0.7479052823315119,1.0424339816081163,1.0,0.0033707387410976675,1.1207669445202812,0.04577465753327812,0.11109307359307359,0.10775384223342947,0.43166008438590436
"frozenset({'Home Win', 'Away_1'})",frozenset({'Home_Venue'}),0.14213689347799782,0.7174605735489856,0.10543298511676683,0.7417707150964813,1.033883592274964,1.0,0.0034553679995714404,1.0941416910037085,0.03820320625695201,0.1398010482404535,0.08604159020514777,0.4443618585601588
"frozenset({'Home_2', 'Home Win', 'Away_1'})",frozenset({'Home_Venue'}),0.07562618481022869,0.7174605735489856,0.05594320977695317,0.7397333333333334,1.0310438797691328,1.0,0.0016844038476849094,1.0855766897451886,0.03257250875240415,0.07589188006128256,0.07883062574351653,0.4088536241661045
"frozenset({'Home_2', 'Away_1'})",frozenset({'Home_Venue'}),0.07562618481022869,0.7174605735489856,0.05594320977695317,0.7397333333333334,1.0310438797691328,1.0,0.0016844038476849094,1.0855766897451886,0.03257250875240415,0.07589188006128256,0.07883062574351653,0.4088536241661045
frozenset({'Home_2'}),frozenset({'Home_Venue'}),0.218247085871012,0.7174605735489856,0.16020650990198845,0.7340602476436887,1.023136705634696,1.0,0.0036228304975774728,1.0624189273984979,0.02892666371753217,0.2065844905601498,0.05875170875517112,0.47867842604806426
"frozenset({'Home_0', 'Away_0'})",frozenset({'Home_Venue'}),0.08700036300568709,0.7174605735489856,0.0625983140402533,0.7195178488641633,1.0028674402343827,1.0,0.0001789836992230967,1.007334781578245,0.0031317006210344043,0.08437992714619694,0.007281374288251109,0.4033838401055694
"frozenset({'Home_0', 'Away_0', 'Draw'})",frozenset({'Home_Venue'}),0.08700036300568709,0.7174605735489856,0.0625983140402533,0.7195178488641633,1.0028674402343827,1.0,0.0001789836992230967,1.007334781578245,0.0031317006210344043,0.08437992714619694,0.007281374288251109,0.4033838401055694
"frozenset({'Home_0', 'Draw'})",frozenset({'Home_Venue'}),0.08700036300568709,0.7174605735489856,0.0625983140402533,0.7195178488641633,1.0028674402343827,1.0,0.0001789836992230967,1.007334781578245,0.0031317006210344043,0.08437992714619694,0.007281374288251109,0.4033838401055694
"frozenset({'Away_0', 'Draw'})",frozenset({'Home_Venue'}),0.08700036300568709,0.7174605735489856,0.0625983140402533,0.7195178488641633,1.0028674402343827,1.0,0.0001789836992230967,1.007334781578245,0.0031317006210344043,0.08437992714619694,0.007281374288251109,0.4033838401055694
frozenset({'Away_1'}),frozenset({'Home_Venue'}),0.32033235187351267,0.7174605735489856,0.23034727544064856,0.7190883908335433,1.0022688595646525,1.0,0.0005214425391826816,1.0057947668641671,0.0033306329942161357,0.28527898496428394,0.0057613810044307425,0.5200737659137359
